experiment,scenario,label_cs,description,repetition,seed,draws,tickets_sold_per_draw,prize_pool_share,jackpot_cap,total_ticket_sales,total_prize_pool,total_actual_payout,total_actual_upper_tier_payout,jackpot_hits,jackpot_cap_hits,cap_reach_count,total_overflow_to_class2,total_overflow_to_class3,max_jackpot_fund_observed,final_jackpot_carryover,average_jackpot_available,average_total_payout,payout_std_dev,upper_tier_payout_std_dev,average_rollover_length,longest_rollover_length,average_time_to_cap
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,186,260611,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22581800000.0,12194300000.0,158,88,13,753000000.0,0.0,120000000.0,90000000.0,50166000.0,22581800.0,24089016.973716468,24089016.973716468,6.237037037037037,42,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,187,260612,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22622100000.0,12234600000.0,175,69,12,585000000.0,0.0,120000000.0,63000000.0,45630000.0,22622100.0,23228196.800225366,23228196.800225366,5.392156862745098,36,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,188,260613,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22677850000.0,12290350000.0,158,132,15,1143000000.0,0.0,120000000.0,9000000.0,53235000.0,22677850.0,23536755.65742866,23536755.65742866,6.476923076923077,53,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,189,260614,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22671400000.0,12283900000.0,179,107,20,903000000.0,0.0,120000000.0,9000000.0,50886000.0,22671400.0,23994225.59783916,23994225.59783916,5.623287671232877,23,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,190,260615,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22649100000.0,12261600000.0,190,79,13,672000000.0,0.0,120000000.0,45000000.0,45756000.0,22649100.0,22959198.68353423,22959198.68353423,5.09433962264151,26,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,191,260616,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22612687500.0,12225187500.0,161,95,15,810000000.0,0.0,120000000.0,18000000.0,50154000.0,22612687.5,23990083.481171835,23990083.481171835,6.079710144927536,29,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,192,260617,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22600687500.0,12213187500.0,194,68,12,576000000.0,0.0,120000000.0,45000000.0,45582000.0,22600687.5,23318912.19447412,23318912.19447412,5.302631578947368,29,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,193,260618,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22672200000.0,12284700000.0,178,66,16,546000000.0,0.0,120000000.0,0.0,46437000.0,22672200.0,23960416.67333855,23960416.67333855,5.554054054054054,27,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,194,260619,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22653800000.0,12266300000.0,163,62,13,519000000.0,0.0,120000000.0,0.0,47181000.0,22653800.0,24214129.667613495,24214129.667613495,5.732876712328767,24,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,195,260620,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22606250000.0,12218750000.0,152,111,15,954000000.0,0.0,120000000.0,81000000.0,52911000.0,22606250.0,24247377.145528544,24247377.145528544,6.784,32,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,196,260621,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22664500000.0,12277000000.0,178,44,16,348000000.0,0.0,120000000.0,0.0,45696000.0,22664500.0,24630833.618657734,24630833.618657734,5.48,20,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,197,260622,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22628137500.0,12240637500.0,170,93,17,786000000.0,0.0,120000000.0,0.0,49323000.0,22628137.5,23950648.053598545,23950648.053598545,5.804195804195804,26,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,198,260623,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22671400000.0,12283900000.0,162,77,19,636000000.0,0.0,120000000.0,27000000.0,49053000.0,22671400.0,24620267.30236697,24620267.30236697,6.072463768115942,25,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,199,260624,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22682550000.0,12295050000.0,163,120,21,1017000000.0,0.0,120000000.0,18000000.0,53172000.0,22682550.0,24378633.431706134,24378633.431706134,6.293233082706767,34,14
h2_jackpot_cap,cap_120m,120 mil. €,Výchozí strop jackpotu 120 mil. €.,200,260625,1000,25000000,0.5,120000000.0,50000000000.0,25000000000.0,22589987500.0,12202487500.0,154,70,19,573000000.0,0.0,120000000.0,81000000.0,50589000.0,22589987.5,25383732.707308706,25383732.707308706,6.266666666666667,26,14
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,1,270426,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22617400000.0,12229900000.0,168,42,7,336000000.0,0.0,150000000.0,63000000.0,49206000.0,22617400.0,25252707.91895396,25252707.91895396,5.777777777777778,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,2,270427,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22645600000.0,12258100000.0,152,58,7,480000000.0,0.0,150000000.0,9000000.0,51957000.0,22645600.0,25466904.221754164,25466904.221754164,6.235294117647059,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,3,270428,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22585700000.0,12198200000.0,156,51,9,405000000.0,0.0,150000000.0,117000000.0,52551000.0,22585700.0,25948647.373418137,25948647.373418137,6.345864661654136,28,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,4,270429,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22650300000.0,12262800000.0,169,47,11,357000000.0,0.0,150000000.0,0.0,50787000.0,22650300.0,25924394.205265433,25924394.205265433,5.653061224489796,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,5,270430,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22586100000.0,12198600000.0,171,26,6,198000000.0,0.0,150000000.0,99000000.0,46317000.0,22586100.0,24919288.147738088,24919288.147738088,5.526666666666666,23,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,6,270431,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22586137500.0,12198637500.0,164,41,9,315000000.0,0.0,150000000.0,90000000.0,51420000.0,22586137.5,26142065.55988535,26142065.55988535,5.76551724137931,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,7,270432,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22664950000.0,12277450000.0,157,82,13,660000000.0,0.0,150000000.0,9000000.0,55512000.0,22664950.0,25885775.51470112,25885775.51470112,6.153284671532846,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,8,270433,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22682100000.0,12294600000.0,165,50,10,390000000.0,0.0,150000000.0,9000000.0,51072000.0,22682100.0,25768488.015209585,25768488.015209585,5.758620689655173,28,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,9,270434,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22573700000.0,12186200000.0,153,66,13,516000000.0,0.0,150000000.0,126000000.0,54687000.0,22573700.0,26131299.495241333,26131299.495241333,6.515384615384615,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,10,270435,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22660250000.0,12272750000.0,175,37,7,291000000.0,0.0,150000000.0,27000000.0,47781000.0,22660250.0,25052918.14215462,25052918.14215462,5.574324324324325,23,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,11,270436,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22579250000.0,12191750000.0,156,55,9,441000000.0,0.0,150000000.0,99000000.0,53502000.0,22579250.0,26120578.2274723,26120578.2274723,6.59375,41,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,12,270437,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22666650000.0,12279150000.0,163,52,7,426000000.0,0.0,150000000.0,9000000.0,53001000.0,22666650.0,26162154.064172544,26162154.064172544,6.246268656716418,26,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,13,270438,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22656350000.0,12268850000.0,153,49,9,387000000.0,0.0,150000000.0,9000000.0,51198000.0,22656350.0,25819588.052048776,25819588.052048776,6.227941176470588,24,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,14,270439,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22680400000.0,12292900000.0,150,106,15,864000000.0,0.0,150000000.0,0.0,61116000.0,22680400.0,26769346.197469972,26769346.197469972,6.9105691056910565,39,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,15,270440,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22673150000.0,12285650000.0,165,89,12,729000000.0,0.0,150000000.0,18000000.0,55074000.0,22673150.0,25232818.343924645,25232818.343924645,5.758620689655173,38,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,16,270441,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22666287500.0,12278787500.0,154,89,13,723000000.0,0.0,150000000.0,0.0,58569000.0,22666287.5,26612099.924162198,26612099.924162198,6.768,41,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,17,270442,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22686400000.0,12298900000.0,173,18,8,114000000.0,0.0,150000000.0,0.0,47994000.0,22686400.0,26124008.02021007,26124008.02021007,5.9496402877697845,19,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,18,270443,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22634150000.0,12246650000.0,168,60,9,486000000.0,0.0,150000000.0,72000000.0,49554000.0,22634150.0,24576549.926250838,24576549.926250838,5.7379310344827585,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,19,270444,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22600600000.0,12213100000.0,151,66,9,540000000.0,0.0,150000000.0,54000000.0,55584000.0,22600600.0,26384008.217858028,26384008.217858028,6.738095238095238,51,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,20,270445,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22687337500.0,12299837500.0,164,23,11,141000000.0,0.0,150000000.0,9000000.0,52335000.0,22687337.5,27498819.721350655,27498819.721350655,6.333333333333333,20,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,21,270446,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22573200000.0,12185700000.0,149,92,12,756000000.0,0.0,150000000.0,90000000.0,58314000.0,22573200.0,26166259.988007456,26166259.988007456,6.808,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,22,270447,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22649500000.0,12262000000.0,160,61,10,489000000.0,0.0,150000000.0,18000000.0,54504000.0,22649500.0,26395895.03597103,26395895.03597103,6.363636363636363,29,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,23,270448,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22528287500.0,12140787500.0,152,80,10,660000000.0,0.0,150000000.0,144000000.0,55797000.0,22528287.5,25570290.157203805,25570290.157203805,6.473282442748092,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,24,270449,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22645737500.0,12258237500.0,169,34,8,258000000.0,0.0,150000000.0,36000000.0,48909000.0,22645737.5,25637318.15122915,25637318.15122915,5.691780821917808,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,25,270450,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22608800000.0,12221300000.0,161,81,10,669000000.0,0.0,150000000.0,54000000.0,54651000.0,22608800.0,25364392.21743742,25364392.21743742,6.404580152671755,38,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,26,270451,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22586950000.0,12199450000.0,160,63,13,489000000.0,0.0,150000000.0,90000000.0,55065000.0,22586950.0,26550578.566153694,26550578.566153694,6.363636363636363,33,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,27,270452,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22592950000.0,12205450000.0,176,46,7,372000000.0,0.0,150000000.0,99000000.0,47610000.0,22592950.0,24274899.43949305,24274899.43949305,5.5675675675675675,28,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,28,270453,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22659400000.0,12271900000.0,135,129,15,1071000000.0,0.0,150000000.0,0.0,65277000.0,22659400.0,27050837.910127662,27050837.910127662,7.654867256637168,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,29,270454,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22649500000.0,12262000000.0,167,34,7,264000000.0,0.0,150000000.0,18000000.0,50121000.0,22649500.0,25958481.749709476,25958481.749709476,5.907801418439717,25,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,30,270455,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22655950000.0,12268450000.0,156,59,12,459000000.0,0.0,150000000.0,27000000.0,54561000.0,22655950.0,26603485.90124046,26603485.90124046,6.345864661654136,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,31,270456,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22631050000.0,12243550000.0,156,105,14,861000000.0,0.0,150000000.0,9000000.0,59829000.0,22631050.0,26278546.25730845,26278546.25730845,6.393939393939394,54,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,32,270457,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22581800000.0,12194300000.0,173,45,5,375000000.0,0.0,150000000.0,99000000.0,48831000.0,22581800.0,24692795.280405175,24692795.280405175,5.664383561643835,32,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,33,270458,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22639250000.0,12251750000.0,144,109,14,897000000.0,0.0,150000000.0,9000000.0,61374000.0,22639250.0,26466270.92994969,26466270.92994969,7.19327731092437,52,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,34,270459,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22658500000.0,12271000000.0,169,50,8,402000000.0,0.0,150000000.0,18000000.0,50679000.0,22658500.0,25501566.672461517,25501566.672461517,5.811188811188811,34,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,35,270460,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22679587500.0,12292087500.0,162,44,9,342000000.0,0.0,150000000.0,0.0,52329000.0,22679587.5,26475661.790332906,26475661.790332906,6.028776978417266,29,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,36,270461,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22587437500.0,12199937500.0,171,72,8,600000000.0,0.0,150000000.0,90000000.0,53142000.0,22587437.5,25062791.067433886,25062791.067433886,5.879432624113475,48,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,37,270462,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22637950000.0,12250450000.0,183,43,5,357000000.0,0.0,150000000.0,54000000.0,47361000.0,22637950.0,24403496.722754713,24403496.722754713,5.410596026490066,44,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,38,270463,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22645737500.0,12258237500.0,157,62,8,510000000.0,0.0,150000000.0,36000000.0,51444000.0,22645737.5,25028718.145109706,25028718.145109706,6.0647482014388485,41,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,39,270464,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22532500000.0,12145000000.0,162,44,10,336000000.0,0.0,150000000.0,135000000.0,52566000.0,22532500.0,26307391.903227504,26307391.903227504,6.028776978417266,28,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,40,270465,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22663200000.0,12275700000.0,169,22,7,156000000.0,0.0,150000000.0,18000000.0,48060000.0,22663200.0,25966433.828309964,25966433.828309964,5.8936170212765955,20,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,41,270466,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22595050000.0,12207550000.0,143,50,9,396000000.0,0.0,150000000.0,63000000.0,53436000.0,22595050.0,26459401.599384293,26459401.599384293,6.748031496062992,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,42,270467,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22602075000.0,12214575000.0,155,85,11,699000000.0,0.0,150000000.0,36000000.0,56271000.0,22602075.0,25872061.35016835,25872061.35016835,6.5,40,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,43,270468,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22671350000.0,12283850000.0,152,51,9,405000000.0,0.0,150000000.0,0.0,54027000.0,22671350.0,26691678.697255068,26691678.697255068,6.784,30,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,44,270469,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22669737500.0,12282237500.0,162,63,11,501000000.0,0.0,150000000.0,0.0,52260000.0,22669737.5,25643637.818908293,25643637.818908293,6.072463768115942,31,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,45,270470,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22616587500.0,12229087500.0,164,89,9,747000000.0,0.0,150000000.0,45000000.0,55443000.0,22616587.5,25176308.8291571,25176308.8291571,5.9714285714285715,56,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,46,270471,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22582600000.0,12195100000.0,187,22,5,168000000.0,0.0,150000000.0,81000000.0,44355000.0,22582600.0,24389312.971873563,24389312.971873563,5.211538461538462,27,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,47,270472,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22666700000.0,12279200000.0,167,65,11,519000000.0,0.0,150000000.0,36000000.0,53388000.0,22666700.0,25835927.6224021,25835927.6224021,6.17037037037037,41,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,48,270473,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22589987500.0,12202487500.0,164,41,9,315000000.0,0.0,150000000.0,90000000.0,50952000.0,22589987.5,26017720.13755421,26017720.13755421,5.887323943661972,24,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,49,270474,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22665887500.0,12278387500.0,168,80,11,654000000.0,0.0,150000000.0,9000000.0,54801000.0,22665887.5,25584786.597577743,25584786.597577743,6.208955223880597,39,17
h2_jackpot_cap,cap_150m,150 mil. €,Vyšší strop jackpotu 150 mil. €.,50,270475,1000,25000000,0.5,150000000.0,50000000000.0,25000000000.0,22697187500.0,12309687500.0,165,24,10,156000000.0,0.0,150000000.0,0.0,49746000.0,22697187.5,26574222.867209,26574222.867209,6.374045801526718,20,17
